id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
512,Stellar,XLM,stellar,784,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50001806812.0,32347043716.196774,50001786883.671455,False,12051386328.2,,15,31531408660.0,7599672150.081788,,2025-12-07T04:42:00.000Z,0.24101911310174204,83389733.74189577,-36.2028,0.1076916,-0.08236901,-4.76837052,-11.52730286,-37.29523064,-33.84770986,7796255787.941024,0.2551,12051391131.31,,2025-12-07T04:42:00.000Z,,,,,,2025-12-06 22:46:15.639422
328,Monero,XMR,monero,344,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,7144766944.67,,16,,,,2025-12-07T04:43:00.000Z,387.3185921655081,108046063.50604795,-18.8462,0.16525357,-0.53714608,-6.62726726,6.21183553,21.65456087,43.48034479,7144766944.666614,0.2341,7144766944.67,,2025-12-07T04:43:00.000Z,,,,,,2025-12-06 22:46:15.639422
29470,Ethena USDe,USDe,ethena-usde,249,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6707128442.888601,6707128442.888601,True,6704866446.56,,17,,,,2025-12-07T04:43:00.000Z,0.9996627474266773,53349317.06814903,-68.7564,0.00330269,0.00943829,0.02107468,0.09269596,-0.0588137,-0.12154096,6704866446.561631,0.2196,6704866446.56,,2025-12-07T04:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-12-06 22:46:15.639422
2,Litecoin,LTC,litecoin,1477,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'privacy', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",84000000.0,76601483.23347135,84000000.0,False,6897573470.24,,18,,,,2025-12-07T04:44:00.000Z,82.11396988379019,311937303.7008071,-28.6551,-0.10707305,2.15092639,-2.19061695,-7.32897905,-29.77978854,-27.77042922,6290051887.286925,0.2061,6897573470.24,,2025-12-07T04:44:00.000Z,,,,,,2025-12-06 22:46:15.639422
20947,Sui,SUI,sui,862,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3736866360.6511097,10000000000.0,False,15834050145.69,,19,3736866360.65,5916972934.2265,,2025-12-07T04:44:00.000Z,1.583405014568754,561326757.4606612,-36.8655,-0.48139583,2.74991021,4.7652527,-20.6851582,-54.31288271,-53.38009477,5916972934.228257,0.1938,15834050145.69,,2025-12-07T04:44:00.000Z,,,,,,2025-12-06 22:46:15.639422
5805,Avalanche,AVAX,avalanche,1023,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",715748719.0,429178209.2214346,460847309.2214346,False,6191800813.88,,20,,,,2025-12-07T04:42:00.000Z,13.435688328823318,240581404.81128246,-47.7114,-0.2908644,1.20809205,-5.12456023,-17.89958137,-52.35189809,-45.86864425,5766304656.62172,0.1887,9616576710.24,,2025-12-07T04:42:00.000Z,,,,,,2025-12-06 22:46:15.639422
4642,Hedera,HBAR,hedera,404,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50000000000.0,42476304284.86864,50000000000.0,False,6761065988.08,,21,,,,2025-12-07T04:43:00.000Z,0.13522131976169366,96303067.47515073,-38.4574,0.30406318,1.39146418,-5.7003002,-18.72406247,-38.04723617,-38.86254844,5743701923.999221,0.1882,6761065988.08,,2025-12-07T04:43:00.000Z,,,,,,2025-12-06 22:46:15.639422
1437,Zcash,ZEC,zcash,545,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",21000000.0,16425330.7905448,16425330.7905448,False,5598243199.39,,22,,,,2025-12-07T04:44:00.000Z,340.82986034047036,739640894.3915025,-28.0276,-0.41169451,-3.47047239,-25.53067629,-42.16330552,160.12749279,583.31951445,5598243199.387412,0.1834,7157427067.15,,2025-12-07T04:44:00.000Z,,,,,,2025-12-06 22:46:15.639422
4943,Dai,DAI,multi-collateral-dai,3647,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem']",,5365382702.664872,5365382702.664872,True,5365256092.44,,23,,,,2025-12-07T04:33:00.000Z,0.9999764023868428,76667961.09677297,-15.1918,0.00890964,0.04254581,-0.00764677,-0.00715621,0.01467927,-4.399e-05,5365256092.439414,0.1755,5365256092.44,,2025-12-07T04:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2025-12-06 22:46:15.639422
5994,Shiba Inu,SHIB,shiba-inu,1022,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'bnb-chain-ecosystem', 'base-ecosystem', 'animal-memes', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",589552695333683.0,589244331628096.2,589500600849759.8,False,4990886551.31,,24,589551575078137.0,4991318114.214173,,2025-12-07T04:42:00.000Z,8.466295953076951e-06,102982790.25754035,-16.0342,-0.34834347,1.36457462,-0.19881636,-7.62187516,-30.3201271,-32.51521037,4988716900.236485,0.1633,4991327598.63,,2025-12-07T04:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-12-06 22:46:15.639422
33251,World Liberty Financial,WLFI,world-liberty-financial-wlfi,383,2024-10-01T02:34:47.000Z,"['defi', 'ethereum-ecosystem', 'solana-ecosystem', 'bnb-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",100000000000.0,26733492652.0,100000000000.0,False,15019790540.53,,25,,,,2025-12-07T04:41:00.000Z,0.15019790540526834,70510960.2372994,-32.689,-0.45763243,-0.07852664,-6.24380134,28.78687969,-16.04753023,-29.28421022,4015314600.4975324,0.1314,15019790540.53,,2025-12-07T04:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6,2025-12-06 22:46:15.639422
11419,Toncoin,TON,toncoin,838,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing']",,2445966199.9747324,5147699353.479852,True,8235138486.57,,26,,,,2025-12-07T04:40:00.000Z,1.5997706783321162,66648254.10154355,-20.1395,-0.00929146,0.84149885,1.96229473,-18.70092959,-41.76161395,-48.35030063,3912985006.911006,0.1281,8235138486.57,,2025-12-07T04:40:00.000Z,,,,,,2025-12-06 22:46:15.639422
3635,Cronos,CRO,cronos,335,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'centralized-exchange', 'mobile', 'payments', 'layer-1']",100000000000.0,37347336602.094795,98214003889.35313,False,10178238147.14,,27,97393210558.0,10093176652.183935,,2025-12-07T04:44:00.000Z,0.10363326760003672,9138300.46586677,-51.3909,-0.25116866,-0.33960467,-3.79060883,-16.75757913,-47.50260632,-59.90409347,3870426528.233536,0.1268,10363326760.0,,2025-12-07T04:44:00.000Z,,,,,,2025-12-06 22:46:15.639422
27772,PayPal USD,PYUSD,paypal-usd,141,2023-08-21T14:30:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'usd-stablecoin', 'fiat-stablecoin']",,3846371806.056209,3846371806.056209,False,3845616802.32,,28,,,,2025-12-07T04:43:00.000Z,0.9998037101522192,38161042.03404476,-56.3736,-0.00055852,0.02132852,0.01058315,0.03871953,-0.00136215,0.02284476,3845616802.31989,0.126,3845616802.32,,2025-12-07T04:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6c3ea9036406852006290770bedfcaba0e23a0e8,2025-12-06 22:46:15.639422
7083,Uniswap,UNI,uniswap,1349,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cmc-crypto-awards-2024', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",,630330527.7099,1000000000.0,False,5598295983.06,,29,,,,2025-12-07T04:43:00.000Z,5.5982959830631485,154310347.32008377,-44.0921,-0.25249267,1.94750036,-8.0323284,5.50979449,-28.06054611,-40.74642625,3528776861.280408,0.1156,5598295983.06,,2025-12-07T04:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2025-12-06 22:46:15.639422
6636,Polkadot,DOT,polkadot-new,996,2020-08-19T00:00:00.000Z,"['defi', 'ethereum-ecosystem', 'substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'arbitrum-ecosystem', 'spartan-group', 'optimism-ecosystem', 'osmosis-ecosystem', 'base-ecosystem', 'gnosis-chain-ecosystem', 'binance-ecosystem', 'binance-listing']",,1642843794.038452,1642843794.038452,True,3499908750.04,,30,,,,2025-12-07T04:43:00.000Z,2.130396549408467,111650684.200025,-32.4198,-0.42648412,0.95318841,-5.90475336,-22.81637443,-48.20722995,-47.09415718,3499908750.036632,0.1147,3499908750.04,,2025-12-07T04:43:00.000Z,,,,,,2025-12-06 22:46:15.639422
27075,Mantle,MNT,mantle,209,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio', 'made-in-china', 'neobank']",6219316795.0,3252944055.636841,6219316794.89,False,6688595008.98,,31,3252944055.64,3498394774.3154435,,2025-12-07T04:44:00.000Z,1.0754549461893996,68127722.98787867,-49.2065,0.00681748,-0.09315471,-0.9534028,-12.86993675,-53.14332124,-8.13670314,3498394774.312046,0.1146,6688595009.1,,2025-12-07T04:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2025-12-06 22:46:15.639422
22974,Bittensor,TAO,bittensor,231,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'layer-1', 'depin', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'robotics']",21000000.0,10445760.94777755,21000000.0,False,5918500257.52,,32,,,,2025-12-07T04:43:00.000Z,281.83334559635375,75823137.37950465,-46.8992,-0.19805405,1.66876859,-4.67851591,-26.32754701,-14.51418194,-15.00640606,2943963755.211886,0.0964,5918500257.52,,2025-12-07T04:43:00.000Z,22974.0,Bittensor,TAO,bittensor,0,2025-12-06 22:46:15.639422
7278,Aave,AAVE,aave,1197,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,15276370.63186285,16000000.0,False,3005787385.17,,33,,,0.08588121,2025-12-07T04:42:00.000Z,187.86171157309204,171153225.9121495,-16.5305,-0.9707162,2.26150317,0.27466238,-4.98229428,-32.23110748,-37.57569542,2869845133.526673,0.0939,3005787385.17,33416447787.0,2025-12-07T04:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,2025-12-06 22:46:15.639422
36148,World Liberty Financial USD,USD1,usd1,726,2025-04-13T05:37:56.000Z,"['stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",,2699556943.8309603,2699556943.8309603,False,2697816350.97,,34,,,,2025-12-07T04:43:00.000Z,0.9993552301740323,209839618.74833673,-24.5592,-0.0009498,0.01248876,-0.01323569,0.02556053,-0.02144282,-0.00658475,2697816350.9700966,0.0884,2697816350.97,,2025-12-07T04:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,2025-12-06 22:46:15.639422
11092,Bitget Token,BGB,bitget-token-new,43,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem', 'made-in-china']",919992035.98,696882017.0525523,919992035.9787906,False,3256994370.87,,35,,,,2025-12-07T04:44:00.000Z,3.5402419189519283,52254529.19136394,-19.6805,-0.16718125,1.74253475,-1.92379581,-12.7011703,-36.56257196,-26.95906968,2467130929.333218,0.0808,3256994370.88,,2025-12-07T04:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x54D2252757e1672EEaD234D27B1270728fF90581,2025-12-06 22:46:15.639422
3897,OKB,OKB,okb,197,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'alameda-research-portfolio', 'x1-ecosystem', 'okexchain-ecosystem', 'x-layer-ecosystem', 'xlayer-ecosystem', 'made-in-china']",21000000.0,21000000.0,21000000.0,False,2270039052.64,,36,246638974.0,26660957280.140465,,2025-12-07T04:44:00.000Z,108.09709774474031,40186874.78444485,-2.1405,-0.78295162,3.16099499,2.43715115,-9.91159842,-50.76580855,-44.01261969,2270039052.6395464,0.0744,2270039052.64,,2025-12-07T04:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2025-12-06 22:46:15.639422
37263,Canton,CC,canton-network,54,2025-07-08T04:07:45.000Z,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",,35826372245.77375,35826372245.77375,True,2233597514.34,,37,35826372245.77,2233597514.3359594,,2025-12-07T04:40:00.000Z,0.06234506522216129,21594888.29422953,4.4059,-0.32470304,3.09964177,-27.85621508,-58.89136567,-58.89136567,-58.89136567,2233597514.3361936,0.0731,2233597514.34,,2025-12-07T04:40:00.000Z,,,,,,2025-12-06 22:46:15.639422
6535,NEAR Protocol,NEAR,near-protocol,597,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'circle-ventures-portfolio', 'layer-1', 'alleged-sec-securities', 'modular-blockchain', 'account-abstraction', 'data-availability', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,1281842902.0,1281842902.0,False,2194668407.67,,38,1209202633.0,2070299576.475279,,2025-12-07T04:43:00.000Z,1.7121196398149747,122044687.17199303,-34.2718,-0.11324,2.2978623,-7.51176164,-19.57331762,-41.98650327,-31.59311146,2194668407.671622,0.0719,2194668407.67,,2025-12-07T04:43:00.000Z,,,,,,2025-12-06 22:46:15.639422
36341,Aster,ASTER,aster,372,2025-04-25T06:46:11.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'bnb-chain-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins', 'made-in-china']",8000000000.0,2217079180.973094,7922139508.973094,False,7784609965.85,,39,,,,2025-12-07T04:44:00.000Z,0.9826398483682921,147950442.01980272,-36.2486,-0.09634027,-1.88368165,-6.10670876,-2.77296002,-49.70204559,1064.44206876,2178590350.2118983,0.0714,7861118786.95,,2025-12-07T04:44:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x000Ae314E2A2172a039B26378814C252734f556A,2025-12-06 22:46:15.639422
1321,Ethereum Classic,ETC,ethereum-classic,681,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio', 'layer-1', '2017-2018-alt-season', 'ethereum-classic-ecosystem', 'binance-ecosystem', 'binance-listing']",210700000.0,154616901.6104973,210700000.0,False,2803330062.66,,40,,,,2025-12-07T04:43:00.000Z,13.30484130357146,50686332.53970423,-33.6223,-0.26405483,0.84555735,-3.16789737,-11.54246615,-30.48343804,-35.35008504,2057153338.7775888,0.0674,2803330062.66,,2025-12-07T04:43:00.000Z,,,,,,2025-12-06 22:46:15.639422
30171,Ethena,ENA,ethena,398,2024-03-29T04:42:08.000Z,"['defi', 'ethereum-ecosystem', 'binance-labs-portfolio', 'okx-ventures-portfolio', 'cmc-crypto-yearbook-2024-2025', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",15000000000.0,7690625000.0,15000000000.0,False,3916151821.55,,41,1479139274.0,386168930.8137557,0.2907876,2025-12-07T04:43:00.000Z,0.2610767881035628,125629365.71831171,-45.4482,-0.32322053,0.27623882,-11.21173024,-15.93566175,-51.70028841,-65.97269459,2007843673.5089624,0.0658,3916151821.55,6904846313.54263,2025-12-07T04:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x57e114B691Db790C35207b2e685D4A43181e6061,2025-12-06 22:46:15.639422
24478,Pepe,PEPE,pepe,630,2023-04-17T06:18:08.000Z,"['memes', 'ethereum-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",420689899653542.56,420689899653542.56,420689899653542.56,False,1897333232.26,,42,,,,2025-12-07T04:44:00.000Z,4.510051783568158e-06,221605719.31621432,-31.6343,-0.49219176,3.28277326,-1.48156709,-19.77092393,-51.96886705,-54.90109226,1897333232.261569,0.0622,1897333232.26,,2025-12-07T04:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2025-12-06 22:46:15.639422
8916,Internet Computer,ICP,internet-computer,390,2021-03-23T00:00:00.000Z,"['platform', 'ai-big-data', 'smart-contracts', 'polychain-capital-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'icp-ecosystem', 'internet-computer-ecosystem', 'layer-1', 'alleged-sec-securities', 'depin', 'binance-ecosystem', 'binance-listing']",,541568186.7254655,541568186.7254655,True,1883415185.65,,43,541568186.73,1883415185.6624918,,2025-12-07T04:43:00.000Z,3.477706467646469,62644354.20912668,-41.5273,-0.0936564,-1.18333383,-12.71434305,-51.6737029,-21.21245459,-27.80744134,1883415185.646722,0.0617,1883415185.65,,2025-12-07T04:43:00.000Z,,,,,,2025-12-06 22:46:15.639422
35697,Pi,PI,pi,66,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,8346154501.006946,100000000000.0,False,22470980408.96,,44,8346154501.01,1875462742.8235378,,2025-12-07T04:42:00.000Z,0.22470980408960567,12026475.74967314,-31.4084,-0.23379723,-0.88668072,-9.39050751,2.84085173,-6.60018575,-34.8687501,1875462742.8228514,0.0614,22470980408.96,,2025-12-07T04:42:00.000Z,,,,,,2025-12-06 22:46:15.639422
5176,Tether Gold,XAUt,tether-gold,282,2020-02-07T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'tokenized-assets', 'tokenized-commodities']",,377737.6417,522089.3,False,2194934403.85,,45,48450.0,203690387.5768554,0.72256251,2025-12-07T04:43:00.000Z,4204.135966498563,15321109935.716646,-3.952,0.00489434,0.03373052,-0.35797292,5.5227617,4.52032124,17.27878417,1588060405.3713174,0.052,2194934403.85,2197817322.0,2025-12-07T04:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2025-12-06 22:46:15.639422
